Date|Time|in|out|pktin|pktout
09/18/2014|00:20:00|8.1331468421e+02|8.1745221053e+02|7.5096228070e+00|7.8753333333e+00
09/18/2014|00:30:00|8.3306094862e+02|8.1618201211e+02|7.7604626149e+00|7.8506413952e+00
09/18/2014|00:40:00|8.1210619173e+02|8.0316960192e+02|7.5072479114e+00|7.6946393066e+00
09/18/2014|00:50:00|8.1390240351e+02|8.1135067982e+02|7.5222719298e+00|7.8150372807e+00
09/18/2014|01:00:00|8.3277581818e+02|8.2448146212e+02|7.7495151515e+00|7.9472234848e+00
09/18/2014|01:10:00|8.2446760287e+02|8.1978066507e+02|7.6516515152e+00|7.9047392344e+00
09/18/2014|01:20:00|8.1787782895e+02|8.2690687281e+02|7.5482916667e+00|7.9805372807e+00
09/18/2014|01:30:00|7.9549205952e+02|8.1584509921e+02|7.2955456349e+00|7.8806805556e+00
09/18/2014|01:40:00|8.3565407644e+02|8.3240783500e+02|7.7686714703e+00|8.0492646199e+00
09/18/2014|01:50:00|8.2423019737e+02|7.9537914912e+02|7.6689495614e+00|7.5751798246e+00
09/18/2014|02:00:00|8.3067481349e+02|8.1016226984e+02|7.7333035714e+00|7.7761984127e+00
09/18/2014|02:10:00|8.0922342774e+02|8.1262389683e+02|7.4715100251e+00|7.8392270259e+00
09/18/2014|02:20:00|8.3250475439e+02|8.2865217544e+02|7.7414649123e+00|8.0093508772e+00
09/18/2014|02:30:00|8.1596433772e+02|8.0657682456e+02|7.5570548246e+00|7.7493070175e+00
09/18/2014|02:40:00|8.0316504825e+02|8.0799461404e+02|7.3978837719e+00|7.7891491228e+00
09/18/2014|02:50:00|8.2737287719e+02|8.2673512281e+02|7.6773859649e+00|7.9940526316e+00
09/18/2014|03:00:00|8.1343650638e+02|8.1777241467e+02|7.5059613238e+00|7.8797224880e+00
09/18/2014|03:10:00|8.2740351116e+02|8.0631660287e+02|7.6982930622e+00|7.7330669856e+00
09/18/2014|03:20:00|8.3440964035e+02|8.0027382895e+02|7.7874342105e+00|7.6282171053e+00
09/18/2014|03:30:00|8.1829727193e+02|8.2319955702e+02|7.5723377193e+00|7.9643179825e+00
09/18/2014|03:40:00|8.1540847807e+02|8.1088502632e+02|7.5450372807e+00|7.8088903509e+00
09/18/2014|03:50:00|8.1781983333e+02|8.3220266667e+02|7.5535833333e+00|8.0776666667e+00
09/18/2014|04:00:00|8.0454239035e+02|8.0421978070e+02|7.4231162281e+00|7.7304780702e+00
09/18/2014|04:10:00|8.2826805263e+02|8.1664612281e+02|7.6900964912e+00|7.8569385965e+00
09/18/2014|04:20:00|8.2504197368e+02|8.2563784649e+02|7.6448289474e+00|7.9632083333e+00
09/18/2014|04:30:00|8.1658257143e+02|8.1934625000e+02|7.5544920635e+00|7.9008194444e+00
09/18/2014|04:40:00|8.2688041980e+02|8.1478948246e+02|7.6796175856e+00|7.8318143275e+00
09/18/2014|04:50:00|8.2315433333e+02|8.2214815789e+02|7.6291315789e+00|7.9119912281e+00
09/18/2014|05:00:00|8.1997492544e+02|8.1605627632e+02|7.5967171053e+00|7.8699583333e+00
09/18/2014|05:10:00|7.9913730263e+02|8.2068228509e+02|7.3302741228e+00|7.9399539474e+00
09/18/2014|05:20:00|8.0626240351e+02|8.3185905263e+02|7.4051666667e+00|8.0848947368e+00
09/18/2014|05:30:00|8.3755298037e+02|8.1927360276e+02|7.8082119883e+00|7.8842286967e+00
09/18/2014|05:40:00|8.2481224770e+02|8.0332862531e+02|7.6744020468e+00|7.6997449875e+00
09/18/2014|05:50:00|8.1963898246e+02|8.0687176754e+02|7.5945701754e+00|7.7346776316e+00
09/18/2014|06:00:00|8.1056257576e+02|8.1813844697e+02|7.4733636364e+00|7.9089886364e+00
09/18/2014|06:10:00|8.2709493301e+02|8.2325075040e+02|7.6728907496e+00|7.9234828549e+00
09/18/2014|06:20:00|8.1368399123e+02|8.1230121930e+02|7.5196622807e+00|7.8189868421e+00
09/18/2014|06:30:00|8.2520397368e+02|8.3642186842e+02|7.6446359649e+00|8.1260307018e+00
09/18/2014|06:40:00|8.2090626316e+02|8.2963391228e+02|7.5927807018e+00|8.0339912281e+00
09/18/2014|06:50:00|8.1219035088e+02|8.0473791228e+02|7.5082631579e+00|7.7182017544e+00
09/18/2014|07:00:00|8.4765733333e+02|8.1269103509e+02|7.8309473684e+00|7.7862719298e+00
09/18/2014|07:10:00|8.2411219006e+02|8.0660613701e+02|7.6601902673e+00|7.7301035923e+00
09/18/2014|07:20:00|8.2789409064e+02|8.2282096825e+02|7.6906693818e+00|7.9446595656e+00
09/18/2014|07:30:00|8.0350708772e+02|8.1905321053e+02|7.3888771930e+00|7.9225877193e+00
09/18/2014|07:40:00|8.2239162719e+02|8.3032887281e+02|7.6027609649e+00|8.0245285088e+00
