Date|Time|in|out|pktin|pktout
09/18/2014|03:40:00|4.3687075833e+04|1.4418947917e+04|2.7867933333e+02|6.0127833333e+01
09/18/2014|03:50:00|4.3642593298e+04|1.4256904886e+04|2.7736672368e+02|5.9624175439e+01
09/18/2014|04:00:00|4.3403447035e+04|1.4238188781e+04|2.7678690132e+02|5.9404532895e+01
09/18/2014|04:10:00|4.3623680917e+04|1.4315991417e+04|2.7854737500e+02|6.0431958333e+01
09/18/2014|04:20:00|4.3934874557e+04|1.4304254469e+04|2.8082971491e+02|6.0311385965e+01
09/18/2014|04:30:00|4.4273449263e+04|1.4415070561e+04|2.7957136842e+02|5.9972666667e+01
09/18/2014|04:40:00|4.3514398763e+04|1.4219644136e+04|2.7842733333e+02|5.9166780702e+01
09/18/2014|04:50:00|4.8090604333e+04|1.4193685083e+04|2.8551191667e+02|5.9862000000e+01
09/18/2014|05:00:00|4.7377745833e+04|1.4338597917e+04|2.8393133333e+02|6.0420833333e+01
09/18/2014|05:10:00|4.3326568456e+04|1.4248328934e+04|2.7747017982e+02|5.9803956140e+01
09/18/2014|05:20:00|4.8089986961e+04|1.4350782232e+04|2.8500173684e+02|5.9600293860e+01
09/18/2014|05:30:00|4.6303473875e+04|1.4302115708e+04|2.8291583333e+02|6.0117583333e+01
09/18/2014|05:40:00|5.1496770208e+04|1.4260077125e+04|2.8686033333e+02|5.9798666667e+01
09/18/2014|05:50:00|5.8835564333e+04|1.4255344083e+04|2.9928575000e+02|5.9516333333e+01
09/18/2014|06:00:00|6.5919128044e+04|1.4265791675e+04|3.1056356579e+02|5.9623622807e+01
09/18/2014|06:10:00|4.7145393456e+04|1.4324604991e+04|2.8172876754e+02|5.9460460526e+01
09/18/2014|06:20:00|4.3717136250e+04|1.4229243583e+04|2.7850441667e+02|5.9780916667e+01
09/18/2014|06:30:00|4.9710043583e+04|1.4299764583e+04|2.8833433333e+02|6.0529833333e+01
09/18/2014|06:40:00|4.4760276393e+04|1.4289169083e+04|2.8147691667e+02|6.0449273810e+01
09/18/2014|06:50:00|6.1857176024e+04|1.4276479667e+04|3.0923983333e+02|5.9632142857e+01
09/18/2014|07:00:00|4.7451896500e+04|1.4416786167e+04|2.8727670833e+02|6.0091083333e+01
09/18/2014|07:10:00|4.4254487458e+04|1.4298138042e+04|2.8651558333e+02|6.0208458333e+01
09/18/2014|07:20:00|4.3673004625e+04|1.4280909708e+04|2.7787895833e+02|5.9662875000e+01
09/18/2014|07:30:00|4.6116376625e+04|1.4291725708e+04|2.8328983333e+02|6.0000083333e+01
09/18/2014|07:40:00|4.3546358910e+04|1.4298056221e+04|2.7836714035e+02|5.9122679825e+01
09/18/2014|07:50:00|1.4143490832e+05|1.4372395088e+04|3.6119324561e+02|6.0818561404e+01
09/18/2014|08:00:00|7.5791538649e+04|1.4221768482e+04|3.1526578070e+02|5.9275175439e+01
09/18/2014|08:10:00|5.5587733222e+04|1.4305634262e+04|2.9554628571e+02|5.9890888889e+01
09/18/2014|08:20:00|4.5918756944e+04|1.4280543238e+04|2.8134796429e+02|5.9646027778e+01
09/18/2014|08:30:00|4.3813224111e+04|1.4491938397e+04|2.7952935714e+02|6.1441277778e+01
09/18/2014|08:40:00|6.2002635556e+04|1.4247337103e+04|2.9936397619e+02|5.9155055556e+01
09/18/2014|08:50:00|5.0498790500e+04|1.4231444500e+04|3.0373175000e+02|5.9104416667e+01
09/18/2014|09:00:00|5.9987729667e+04|1.4380349250e+04|2.9811566667e+02|6.0683333333e+01
09/18/2014|09:10:00|1.3623062068e+05|1.4243834004e+04|3.8106560526e+02|5.9597561404e+01
09/18/2014|09:20:00|6.2721860114e+04|1.4309829360e+04|3.1332268421e+02|5.9812105263e+01
09/18/2014|09:30:00|4.7476652702e+04|1.4251317018e+04|2.8717684211e+02|5.9379157895e+01
09/18/2014|09:40:00|4.4442626842e+04|1.4293077202e+04|2.8014253509e+02|5.9616175439e+01
09/18/2014|09:50:00|4.3435058167e+04|1.4170865333e+04|2.7809950000e+02|5.8910833333e+01
09/18/2014|10:00:00|4.3821506289e+04|1.4242221939e+04|2.7893698246e+02|5.9109517544e+01
09/18/2014|10:10:00|4.3828900544e+04|1.4373948061e+04|2.7874718421e+02|5.9893982456e+01
09/18/2014|10:20:00|1.4331289212e+05|1.4198406542e+04|3.6240158333e+02|5.9091625000e+01
09/18/2014|10:30:00|4.3756642375e+04|1.4239544292e+04|2.7791750000e+02|5.9106708333e+01
09/18/2014|10:40:00|4.3692242711e+04|1.4285253754e+04|2.7840396053e+02|5.9787771930e+01
09/18/2014|10:50:00|4.4557818539e+04|1.4148182329e+04|2.8085245614e+02|5.8812894737e+01
09/18/2014|11:00:00|4.3912024083e+04|1.4300308083e+04|2.7913166667e+02|5.9178583333e+01
09/18/2014|11:10:00|4.5799037917e+04|1.4261983500e+04|2.8373975000e+02|5.9228000000e+01
09/18/2014|11:20:00|4.4886685250e+04|1.4182988842e+04|2.8912621491e+02|5.8807135965e+01
09/18/2014|11:30:00|4.3651298316e+04|1.4244789404e+04|2.7802301754e+02|5.9346491228e+01
09/18/2014|11:40:00|4.6627357088e+04|1.4332452526e+04|2.8477871930e+02|5.9716315789e+01
09/18/2014|11:50:00|5.6354773386e+04|1.4307255124e+04|3.0198882695e+02|5.9503144338e+01
09/18/2014|12:00:00|4.4568932294e+04|1.4208351020e+04|2.8397680463e+02|5.8567496013e+01
09/18/2014|12:10:00|4.4729690958e+04|1.4226998292e+04|2.8276287500e+02|5.9379208333e+01
09/18/2014|12:20:00|5.3111400292e+04|1.4093782958e+04|2.9206037500e+02|5.8535208333e+01
09/18/2014|12:30:00|4.9499305375e+04|1.4369692708e+04|2.8936900000e+02|5.9503416667e+01
09/18/2014|12:40:00|4.4932283292e+04|1.4247964458e+04|2.8069850000e+02|5.9479500000e+01
09/18/2014|12:50:00|4.4648993917e+04|1.4242592917e+04|2.8087016667e+02|5.9384166667e+01
09/18/2014|13:00:00|4.6282610452e+04|1.4237139996e+04|2.8629639912e+02|5.9175877193e+01
09/18/2014|13:10:00|4.8101732351e+04|1.4235856930e+04|2.8776364912e+02|5.9547491228e+01
09/18/2014|13:20:00|4.4475076877e+04|1.4392985088e+04|2.7908992982e+02|6.0222210526e+01
09/18/2014|13:30:00|4.3821760035e+04|1.4280639667e+04|2.7974073684e+02|5.9797508772e+01
09/18/2014|13:40:00|4.3547849088e+04|1.4164318579e+04|2.7764757895e+02|5.8747543860e+01
09/18/2014|13:50:00|4.5800427860e+04|1.4138337523e+04|2.8249803947e+02|5.8521650167e+01
09/18/2014|14:00:00|4.6091866825e+04|1.4195824952e+04|2.8327710317e+02|5.8761642857e+01
09/18/2014|14:10:00|4.4895293762e+04|1.4290249183e+04|2.8188889683e+02|5.8780492063e+01
09/18/2014|14:20:00|4.4433239026e+04|1.4242577237e+04|2.8227257456e+02|5.9307390351e+01
09/18/2014|14:30:00|4.3402599974e+04|1.4182772513e+04|2.7775109211e+02|5.8790442982e+01
09/18/2014|14:40:00|4.4291854750e+04|1.4252813417e+04|2.8744941667e+02|5.9210000000e+01
09/18/2014|14:50:00|4.6536606539e+04|1.4229429386e+04|2.8476282456e+02|5.8936311404e+01
09/18/2014|15:00:00|4.4201130211e+04|1.4298386447e+04|2.8147159211e+02|5.9266855263e+01
09/18/2014|15:10:00|4.5511792833e+04|1.4218469333e+04|2.8317483333e+02|5.9768166667e+01
09/18/2014|15:20:00|4.5121535079e+04|1.4179207781e+04|2.8725962719e+02|5.8718048246e+01
09/18/2014|15:30:00|4.5271901671e+04|1.4197196386e+04|2.8358320614e+02|5.8912035088e+01
09/18/2014|15:40:00|4.4003385732e+04|1.4349642386e+04|2.7879307456e+02|5.9530982456e+01
09/18/2014|15:50:00|6.5305913246e+04|1.4225025421e+04|3.0776987719e+02|5.9011298246e+01
09/18/2014|16:00:00|1.4685963515e+05|1.4216816818e+04|3.6473208991e+02|5.9417094298e+01
09/18/2014|16:10:00|4.5416467244e+04|1.4218704454e+04|2.7986638690e+02|5.8741240079e+01
09/18/2014|16:20:00|4.9022068048e+04|1.4290799504e+04|2.9032282143e+02|5.9779801587e+01
09/18/2014|16:30:00|4.3822057083e+04|1.4380873583e+04|2.7997550000e+02|5.9735666667e+01
09/18/2014|16:40:00|4.3840392560e+04|1.4240503294e+04|2.7944741667e+02|5.9352817460e+01
09/18/2014|16:50:00|4.4942455357e+04|1.4381075706e+04|2.8631300000e+02|6.0931932540e+01
09/18/2014|17:00:00|4.3626726500e+04|1.4282544167e+04|2.7843487500e+02|5.9978375000e+01
09/18/2014|17:10:00|4.4999171833e+04|1.4217788833e+04|2.8078625000e+02|5.8978208333e+01
09/18/2014|17:20:00|4.3510213000e+04|1.4310706167e+04|2.7711629167e+02|5.9200750000e+01
09/18/2014|17:30:00|4.3776114250e+04|1.4354706750e+04|2.7789758333e+02|6.0133750000e+01
09/18/2014|17:40:00|4.4610344250e+04|1.5577550101e+04|2.7982881140e+02|6.1223478070e+01
